"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9F0","2020-02-01 10:00:00","251.000","263.000","0.300","15.600","0.610","996.500","","0.000","-99.000","-99.000","-99.000","15.600","","10.300",""
"C0R350","2020-02-01 10:00:00","35.000","51.000","5.700","20.700","0.570","1019.300","","0.000","11.000","33.000","","20.700","","16.200",""
"C0K550","2020-02-01 10:00:00","15.000","23.000","0.500","16.500","0.610","1022.500","","0.000","-99.000","-99.000","-99.000","16.500","","8.800",""
"C0C670","2020-02-01 10:00:00","250.000","28.000","2.500","13.500","0.530","995.700","","0.000","9.400","57.000","","13.500","","6.800",""
"C0A980","2020-02-01 10:00:00","11.000","-99.000","-99.000","16.000","0.470","1025.700","","0.000","-99.000","-99.000","-99.000","16.000","","8.600",""
"C0UA60","2020-02-01 10:00:00","566.000","338.000","0.600","13.500","0.620","959.600","","0.000","-99.000","-99.000","-99.000","14.100","","5.800",""
"C0V720","2020-02-01 10:00:00","15.000","51.000","2.000","20.000","0.340","1022.000","","0.000","-99.000","-99.000","-99.000","20.000","","12.900",""
"C0C480","2020-02-01 10:00:00","105.000","130.000","1.200","14.800","0.520","1013.000","","0.000","-99.000","-99.000","-99.000","14.800","","9.000",""
"C0S900","2020-02-01 10:00:00","27.000","104.000","3.200","19.700","0.580","1021.900","","0.000","-99.000","-99.000","-99.000","19.800","","17.400",""
"C0SA00","2020-02-01 10:00:00","466.000","113.000","3.700","17.300","0.540","970.300","","0.000","-99.000","-99.000","-99.000","17.300","","8.500",""
"C0V730","2020-02-01 10:00:00","33.000","27.000","0.900","18.900","0.470","1020.300","","0.000","-99.000","-99.000","-99.000","18.900","","12.700",""
"C0G730","2020-02-01 10:00:00","27.000","26.000","1.600","15.800","0.570","1021.700","","0.000","-99.000","-99.000","-99.000","15.800","","7.800",""
"C0Z300","2020-02-01 10:00:00","182.000","6.000","1.400","14.400","0.820","1005.700","","0.000","-99.000","-99.000","-99.000","14.400","","7.800",""
"C0H9A0","2020-02-01 10:00:00","1595.000","102.000","1.500","10.900","0.380","850.200","","0.000","-99.000","-99.000","-99.000","11.400","","1.500",""
"C0S840","2020-02-01 10:00:00","22.000","44.000","3.800","20.100","0.560","1024.100","","-99.000","-99.000","-99.000","-99.000","20.100","","11.500",""
"C0Z150","2020-02-01 10:00:00","27.000","223.000","2.800","15.000","0.640","1023.700","","0.000","-99.000","-99.000","-99.000","15.000","","10.700",""
"C0W170","2020-02-01 10:00:00","42.000","25.000","4.200","11.800","0.580","1022.000","","0.000","-99.000","-99.000","-99.000","12.000","","9.800",""
"C0E540","2020-02-01 10:00:00","32.000","52.000","3.000","15.500","0.540","1021.200","","0.000","-99.000","-99.000","-99.000","15.500","","4.900",""
"C0D660","2020-02-01 10:00:00","65.000","82.000","2.600","15.500","0.470","1017.000","","0.000","-99.000","-99.000","-99.000","15.500","","9.500",""
"C0U650","2020-02-01 10:00:00","442.000","0.000","0.200","11.900","0.640","975.100","","0.000","-99.000","-99.000","-99.000","11.900","","7.300",""
"C0G810","2020-02-01 10:00:00","26.000","340.000","1.200","17.200","0.560","1020.400","","0.000","-99.000","-99.000","-99.000","17.200","","9.000",""
"C0F9Z0","2020-02-01 10:00:00","3193.000","330.000","5.300","-1.500","0.560","694.700","","0.000","14.300","338.000","","-1.100","","-4.100",""
"C0M410","2020-02-01 10:00:00","245.000","199.000","1.200","18.400","0.390","991.100","","0.000","-99.000","-99.000","-99.000","18.400","","7.200",""
"C0I410","2020-02-01 10:00:00","180.000","4.000","1.300","16.100","0.530","1002.100","","0.000","-99.000","-99.000","-99.000","16.100","","7.800",""
"C0K250","2020-02-01 10:00:00","12.000","41.000","1.800","17.900","0.590","1022.700","","0.000","-99.000","-99.000","-99.000","17.900","","6.900",""
"C0AH80","2020-02-01 10:00:00","68.000","65.000","3.000","15.200","0.580","1017.400","","0.000","-99.000","-99.000","-99.000","15.200","","5.700",""
"C0V640","2020-02-01 10:00:00","35.000","14.000","1.200","16.800","0.630","1019.900","","0.000","-99.000","-99.000","-99.000","16.800","","9.900",""
"C0S920","2020-02-01 10:00:00","98.000","166.000","1.600","19.500","0.440","1008.400","","0.000","-99.000","-99.000","-99.000","19.500","","10.200",""
"C0S830","2020-02-01 10:00:00","288.000","48.000","2.200","16.600","0.650","993.500","","0.000","-99.000","-99.000","-99.000","18.100","","12.700",""
"C0V800","2020-02-01 10:00:00","256.000","127.000","0.300","18.300","0.330","991.700","","0.000","-99.000","-99.000","-99.000","18.300","","8.000",""
"C0S960","2020-02-01 11:00:00","32.000","39.000","3.600","19.700","0.500","1020.600","","0.000","-99.000","-99.000","-99.000","19.700","","13.600",""
"C0K430","2020-02-01 11:00:00","30.000","21.000","2.000","17.400","0.510","1020.900","","0.000","-99.000","-99.000","-99.000","17.500","","8.100",""
"C0Z170","2020-02-01 11:00:00","199.000","97.000","2.400","16.900","0.540","1003.500","","0.000","-99.000","-99.000","-99.000","17.200","","8.800",""
"C0Z100","2020-02-01 11:00:00","36.000","48.000","0.400","17.900","0.550","1022.800","","0.000","-99.000","-99.000","-99.000","17.900","","8.900",""
"C0E820","2020-02-01 11:00:00","220.000","54.000","2.800","15.100","0.420","998.100","","0.000","-99.000","-99.000","-99.000","15.100","","3.600",""
"C0K450","2020-02-01 11:00:00","35.000","344.000","1.300","18.100","0.470","1018.500","","0.000","-99.000","-99.000","-99.000","18.600","","9.200",""
"C0G760","2020-02-01 11:00:00","53.000","330.000","1.300","19.300","0.430","1019.500","","0.000","-99.000","-99.000","-99.000","19.300","","7.300",""
"CM0120","2020-02-01 11:00:00","4.000","46.000","3.700","16.100","0.510","1023.000","","0.000","-99.000","-99.000","-99.000","16.100","","10.100",""
"C0Z290","2020-02-01 11:00:00","946.000","0.000","0.000","9.600","0.840","917.200","","0.000","-99.000","-99.000","-99.000","9.600","","5.800",""
"C0V680","2020-02-01 11:00:00","40.000","322.000","1.800","19.300","0.530","1018.200","","0.000","-99.000","-99.000","-99.000","19.300","","11.200",""
"C0F9U0","2020-02-01 11:00:00","74.000","245.000","0.300","19.300","0.370","1014.500","","0.000","-99.000","-99.000","-99.000","19.300","","10.100",""
"C0AI10","2020-02-01 11:00:00","76.000","188.000","1.300","16.200","0.490","1015.700","","0.000","-99.000","-99.000","-99.000","16.200","","7.400",""
"C0V530","2020-02-01 11:00:00","34.000","343.000","1.200","19.100","0.490","1019.000","","0.000","-99.000","-99.000","-99.000","19.200","","8.900",""
"C0R550","2020-02-01 11:00:00","38.000","304.000","2.400","21.500","0.310","1019.300","","0.000","-99.000","-99.000","-99.000","21.500","","10.100",""
"C0F9L0","2020-02-01 11:00:00","253.000","359.000","2.400","17.000","0.390","993.500","","0.000","-99.000","-99.000","-99.000","17.000","","7.600",""
"C0A950","2020-02-01 11:00:00","60.000","45.000","3.900","14.600","0.540","1019.200","","0.000","-99.000","-99.000","-99.000","14.600","","13.200",""
"C0R160","2020-02-01 11:00:00","45.000","4.000","1.600","20.600","0.400","1017.000","","0.000","-99.000","-99.000","-99.000","20.600","","9.800",""
"C0F9S0","2020-02-01 11:00:00","43.000","22.000","1.100","18.300","0.420","1018.800","","0.000","-99.000","-99.000","-99.000","18.300","","9.400",""
"C0M820","2020-02-01 11:00:00","980.000","215.000","2.400","13.000","0.360","911.800","","0.000","-99.000","-99.000","-99.000","13.000","","4.000",""
"C0G870","2020-02-01 11:00:00","12.000","349.000","2.400","17.100","0.520","1023.500","","0.000","-99.000","-99.000","-99.000","17.100","","8.600",""
"C0R530","2020-02-01 11:00:00","16.000","316.000","2.400","19.500","0.420","1021.200","","0.000","-99.000","-99.000","-99.000","19.500","","11.200",""
"C0O840","2020-02-01 11:00:00","134.000","295.000","1.500","18.900","0.480","1005.700","","0.000","-99.000","-99.000","-99.000","18.900","","9.800",""
"C0A890","2020-02-01 11:00:00","40.000","0.000","0.000","-99.000","0.620","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A660","2020-02-01 11:00:00","97.000","39.000","1.300","14.000","0.600","1014.100","","0.000","-99.000","-99.000","-99.000","14.300","","6.100",""
"C0T9H0","2020-02-01 11:00:00","725.000","97.000","2.000","16.600","0.650","942.500","","0.000","-99.000","-99.000","-99.000","16.600","","7.400",""
"C0R270","2020-02-01 11:00:00","51.000","350.000","2.500","21.400","0.440","1016.000","","0.000","-99.000","-99.000","-99.000","21.500","","14.200",""
"C0O980","2020-02-01 11:00:00","18.000","335.000","1.200","21.100","0.470","1022.500","","0.000","-99.000","-99.000","-99.000","21.100","","8.100",""
"C0T9I0","2020-02-01 11:00:00","152.000","35.000","2.500","17.100","0.540","1008.200","","0.000","-99.000","-99.000","-99.000","17.500","","9.800",""
"C0V760","2020-02-01 11:00:00","30.000","32.000","2.000","19.800","0.510","1019.800","","0.000","-99.000","-99.000","-99.000","19.800","","11.500",""
"C0AG90","2020-02-01 11:00:00","25.000","25.000","2.000","16.300","0.520","1022.700","","0.000","8.800","274.000","","16.300","","10.100",""
"C0R570","2020-02-01 11:00:00","37.000","67.000","1.900","20.700","0.410","1017.100","","0.000","-99.000","-99.000","-99.000","20.700","","11.100",""
"C0O900","2020-02-01 11:00:00","9.000","15.000","1.100","19.000","0.700","1022.600","","0.000","-99.000","-99.000","-99.000","19.000","","8.900",""
"C0AD00","2020-02-01 11:00:00","86.000","71.000","1.300","16.100","0.570","1016.300","","0.000","7.900","346.000","","16.100","","11.400",""
"C0V700","2020-02-01 11:00:00","24.000","10.000","1.900","19.500","0.540","1019.500","","0.000","-99.000","-99.000","-99.000","19.500","","14.500",""
"C0AH00","2020-02-01 11:00:00","38.000","18.000","3.300","14.800","0.530","1021.200","","0.000","-99.000","-99.000","-99.000","14.900","","7.100",""
"C0X080","2020-02-01 11:00:00","2.000","0.000","0.000","20.600","0.480","1023.000","","0.000","-99.000","-99.000","-99.000","20.600","","6.000",""
"C0G910","2020-02-01 11:00:00","42.000","323.000","3.300","18.100","0.400","1019.300","","0.000","-99.000","-99.000","-99.000","18.100","","9.200",""
"C0I480","2020-02-01 11:00:00","2165.000","230.000","1.500","7.300","0.050","790.700","","0.000","-99.000","-99.000","-99.000","7.900","","-2.400",""
"C0A860","2020-02-01 11:00:00","362.000","50.000","4.100","14.200","0.630","983.000","","0.000","-99.000","-99.000","-99.000","14.200","","5.800",""
"C0U940","2020-02-01 11:00:00","25.000","246.000","1.600","15.200","0.490","1024.500","","0.000","-99.000","-99.000","-99.000","15.200","","8.800",""
"C0S970","2020-02-01 11:00:00","19.000","75.000","5.100","19.700","0.510","1022.000","","0.000","-99.000","-99.000","-99.000","19.700","","13.700",""
"C0V260","2020-02-01 11:00:00","126.000","228.000","1.400","22.100","0.350","1008.000","","0.000","-99.000","-99.000","-99.000","22.100","","8.900",""
"C0H990","2020-02-01 11:00:00","3076.000","188.000","3.800","1.100","0.120","704.700","","0.000","-99.000","-99.000","-99.000","1.100","","-6.000",""
"C0F9K0","2020-02-01 11:00:00","30.000","24.000","2.300","16.100","0.480","1019.300","","0.000","-99.000","-99.000","-99.000","16.100","","7.800",""
"C0AH90","2020-02-01 11:00:00","660.000","75.000","0.800","10.500","0.650","951.700","","0.000","-99.000","-99.000","-99.000","10.600","","1.400",""
"C0W150","2020-02-01 11:00:00","42.000","67.000","5.400","14.100","0.580","1021.700","","0.000","-99.000","-99.000","-99.000","14.100","","10.800",""
"C0F000","2020-02-01 11:00:00","273.000","329.000","1.300","16.800","0.510","989.400","","0.000","-99.000","-99.000","-99.000","16.800","","8.200",""
"C0K410","2020-02-01 11:00:00","20.000","8.000","1.500","18.300","0.500","1020.100","","0.000","-99.000","-99.000","-99.000","18.300","","9.200",""
"C0R140","2020-02-01 11:00:00","740.000","347.000","1.900","15.700","0.380","940.200","","0.000","-99.000","-99.000","-99.000","15.800","","8.900",""
"C0V800","2020-02-01 11:00:00","256.000","120.000","0.700","20.400","0.310","990.900","","0.000","-99.000","-99.000","-99.000","20.400","","8.000",""
"C0S830","2020-02-01 11:00:00","288.000","64.000","2.300","19.700","0.560","992.900","","0.000","-99.000","-99.000","-99.000","19.700","","12.700",""
"C0S920","2020-02-01 11:00:00","98.000","131.000","2.200","20.100","0.450","1007.900","","0.000","-99.000","-99.000","-99.000","20.100","","10.200",""
"C0V640","2020-02-01 11:00:00","35.000","12.000","1.800","18.900","0.570","1019.400","","0.000","-99.000","-99.000","-99.000","18.900","","9.900",""
"C0AH80","2020-02-01 11:00:00","68.000","61.000","3.700","15.700","0.560","1016.800","","0.000","-99.000","-99.000","-99.000","15.700","","5.700",""
"C0K250","2020-02-01 11:00:00","12.000","20.000","1.300","20.200","0.490","1022.300","","0.000","-99.000","-99.000","-99.000","20.200","","6.900",""
"C0I410","2020-02-01 11:00:00","180.000","10.000","1.200","18.500","0.430","1001.600","","0.000","-99.000","-99.000","-99.000","19.600","","7.800",""
"C0M410","2020-02-01 11:00:00","245.000","156.000","2.100","21.700","0.350","990.400","","0.000","-99.000","-99.000","-99.000","21.700","","7.200",""
"C0F9Z0","2020-02-01 11:00:00","3193.000","323.000","3.500","1.500","0.460","694.500","","0.000","13.600","11.000","","1.500","","-4.100",""
"C0G810","2020-02-01 11:00:00","26.000","359.000","1.600","18.800","0.480","1020.100","","0.000","-99.000","-99.000","-99.000","18.800","","9.000",""
"C0U650","2020-02-01 11:00:00","442.000","139.000","0.400","12.400","0.620","974.800","","0.000","-99.000","-99.000","-99.000","12.400","","7.300",""
"C0D660","2020-02-01 11:00:00","65.000","36.000","2.500","16.700","0.470","1016.600","","0.000","-99.000","-99.000","-99.000","16.700","","9.500",""
"C0E540","2020-02-01 11:00:00","32.000","47.000","3.200","18.600","0.430","1020.800","","0.000","-99.000","-99.000","-99.000","18.600","","4.900",""
"C0W170","2020-02-01 11:00:00","42.000","21.000","3.900","12.500","0.560","1021.600","","0.000","-99.000","-99.000","-99.000","12.600","","9.800",""
"C0Z150","2020-02-01 11:00:00","27.000","244.000","0.600","17.100","0.550","1022.900","","0.000","-99.000","-99.000","-99.000","17.100","","10.700",""
"C0S840","2020-02-01 11:00:00","22.000","46.000","4.100","20.600","0.520","1023.600","","-99.000","-99.000","-99.000","-99.000","20.600","","11.500",""
"C0H9A0","2020-02-01 11:00:00","1595.000","93.000","1.800","11.800","0.390","849.800","","0.000","-99.000","-99.000","-99.000","12.600","","1.500",""
"C0Z300","2020-02-01 11:00:00","182.000","53.000","0.900","16.800","0.670","1005.000","","0.000","-99.000","-99.000","-99.000","16.800","","7.800",""
"C0G730","2020-02-01 11:00:00","27.000","351.000","2.100","16.800","0.460","1021.200","","0.000","-99.000","-99.000","-99.000","16.800","","7.800",""
"C0V730","2020-02-01 11:00:00","33.000","340.000","1.000","20.400","0.420","1019.700","","0.000","-99.000","-99.000","-99.000","20.400","","12.700",""
"C0SA00","2020-02-01 11:00:00","466.000","112.000","3.600","17.800","0.530","969.800","","0.000","-99.000","-99.000","-99.000","18.200","","8.500",""
"C0S900","2020-02-01 11:00:00","27.000","99.000","3.400","19.900","0.570","1021.500","","0.000","-99.000","-99.000","-99.000","19.900","","17.400",""
"C0C480","2020-02-01 11:00:00","105.000","115.000","1.200","16.200","0.500","1012.300","","0.000","-99.000","-99.000","-99.000","16.200","","9.000",""
"C0V720","2020-02-01 11:00:00","15.000","40.000","1.400","21.500","0.350","1021.400","","0.000","-99.000","-99.000","-99.000","21.500","","12.900",""
"C0UA60","2020-02-01 11:00:00","566.000","10.000","1.700","15.100","0.620","958.900","","0.000","-99.000","-99.000","-99.000","15.100","","5.800",""
"C0A980","2020-02-01 11:00:00","11.000","-99.000","-99.000","16.200","0.460","1025.100","","0.000","-99.000","-99.000","-99.000","16.400","","8.600",""
"C0C670","2020-02-01 11:00:00","250.000","39.000","3.100","14.400","0.520","995.200","","0.000","-99.000","-99.000","-99.000","14.400","","6.800",""
"C0K550","2020-02-01 11:00:00","15.000","29.000","1.100","18.900","0.500","1022.000","","0.000","-99.000","-99.000","-99.000","18.900","","8.800",""
"C0R350","2020-02-01 11:00:00","35.000","52.000","6.200","21.100","0.570","1018.800","","0.000","12.100","38.000","","21.200","","16.200",""
"C0T9F0","2020-02-01 11:00:00","251.000","92.000","0.400","16.500","0.590","995.900","","0.000","-99.000","-99.000","-99.000","17.600","","10.300",""
"C0D390","2020-02-01 11:00:00","146.000","143.000","0.400","17.000","0.490","1005.300","","0.000","-99.000","-99.000","-99.000","17.000","","5.600",""
"C0E430","2020-02-01 11:00:00","258.000","1.000","1.600","15.100","0.450","997.000","","0.000","-99.000","-99.000","-99.000","15.100","","5.200",""
"C0O990","2020-02-01 11:00:00","18.000","345.000","0.700","19.500","0.500","1021.000","","0.000","-99.000","-99.000","-99.000","19.500","","7.900",""
"CM0010","2020-02-01 11:00:00","68.000","36.000","4.300","15.100","0.530","1018.100","","0.000","9.700","47.000","","15.100","","7.300",""
"C0K500","2020-02-01 11:00:00","12.000","29.000","1.900","17.900","0.500","1020.900","","0.000","-99.000","-99.000","-99.000","17.900","","8.400",""
"C0X260","2020-02-01 11:00:00","39.000","12.000","1.300","18.800","0.530","1019.100","","0.000","-99.000","-99.000","-99.000","18.800","","8.700",""
"C0ACA0","2020-02-01 11:00:00","25.000","52.000","3.600","15.800","0.470","1021.300","","0.000","10.400","52.000","","16.100","","10.100",""
"C0X180","2020-02-01 11:00:00","62.000","277.000","1.400","19.000","0.530","1015.600","","0.000","-99.000","-99.000","-99.000","19.000","","9.200",""
